time,date,Machine,SampleID,Remove,A,Ci,VPDleaf,Tair,Tleaf,TBlk,CO2r,CO2s,H2Or,H2Os,RHs,flow,Qin,Patm
14:51:02,20200212,Bernie,BNL17533,YES,3.45,197,1.67,28.83,31.65,26.75,405.2,399.7,29.56,30.28,75.49,400.3,1800,99.35
13:44:40,20200212,Bernie,BNL17533,YES,5.9,350,1.53,30.77,31.35,30.58,409.3,400.4,26.76,30.97,69.08,499.8,1801,99.31
9:31:28,20200212,Lindsey,BNL17534,NO,-0.36,397.7,1.18,31.61,30.92,30.06,400.2,400,31.94,33.19,70.84,600.02,0,99.49
9:30:28,20200212,Lindsey,BNL17534,NO,0.11,390.6,1.2,31.67,30.99,30.04,400.7,400,31.81,33.18,70.56,600.01,10,99.49
9:29:27,20200212,Lindsey,BNL17534,NO,0.65,383.2,1.2,31.7,31,30.01,401.3,400.1,31.86,33.25,70.6,600.02,20,99.49
9:28:27,20200212,Lindsey,BNL17534,NO,1.15,376.53,1.21,31.76,31,29.99,401.8,400.1,31.75,33.17,70.19,600.02,30,99.49
9:27:26,20200212,Lindsey,BNL17534,NO,2.13,365.2,1.21,31.82,31.02,29.97,402.8,400.1,31.7,33.21,70.04,600.01,50,99.49
9:26:26,20200212,Lindsey,BNL17534,NO,3.4,350.37,1.2,31.87,31.03,29.98,404.1,400.1,31.69,33.25,69.94,600.02,80,99.49
9:25:25,20200212,Lindsey,BNL17534,NO,4.94,332.42,1.19,31.8,30.96,29.99,405.7,400.1,31.67,33.23,70.17,600.02,125,99.49
9:24:25,20200212,Lindsey,BNL17534,NO,6.49,316.14,1.22,31.86,31.02,30.02,407.2,400,31.37,33.04,69.52,600.02,200,99.49
9:23:24,20200212,Lindsey,BNL17534,NO,7.15,316.03,1.19,31.79,30.94,30.06,408,400.1,31.33,33.12,69.96,600.02,300,99.49
9:22:24,20200212,Lindsey,BNL17534,NO,7.7,309.05,1.23,31.83,31.02,30.1,408.4,400,31.13,32.95,69.47,600.01,400,99.48
9:21:23,20200212,Lindsey,BNL17534,NO,8,312.81,1.19,31.66,30.93,30.13,408.9,400.1,31.21,33.12,70.47,600.02,600,99.49
9:20:23,20200212,Lindsey,BNL17534,NO,8.22,312.57,1.23,31.67,31,30.16,409,400,30.93,32.95,70.09,600.01,800,99.49
9:19:22,20200212,Lindsey,BNL17534,NO,8.17,318.52,1.2,31.51,30.94,30.18,409,400,30.97,33.09,71,600.02,1000,99.49
9:18:22,20200212,Lindsey,BNL17534,NO,8.33,315.88,1.22,31.5,31,30.18,409.2,400,30.92,33.03,70.96,600.01,1200,99.48
9:17:21,20200212,Lindsey,BNL17534,NO,8.36,322.38,1.22,31.34,30.94,30.18,409.3,400,30.48,32.82,71.11,600.01,1400,99.48
9:16:21,20200212,Lindsey,BNL17534,NO,8.4,321.08,1.19,31.25,30.99,30.18,409.4,400,31.01,33.25,72.44,600.01,1700,99.48
9:32:29,20200212,Lindsey,BNL17534,YES,6.32,-168.43,1.18,31.28,31.26,30.1,406,399.6,33.88,34.09,74.14,600.02,1800,99.49
9:14:20,20200212,Lindsey,BNL17534,YES,8.38,322.6,1.2,31.27,31.02,30.14,409.4,400,30.97,33.27,72.38,600.01,1800,99.48
9:15:20,20200212,Lindsey,BNL17534,NO,8.44,321.82,1.19,31.24,30.99,30.16,409.4,400,31,33.27,72.53,600.02,1800,99.48
15:01:27,20200212,Derek,BNL17535,NO,-1.16,418,1.34,33.34,31.03,34.08,398.4,400,30.19,32.03,61.81,299.2,1,99.33
14:59:26,20200212,Derek,BNL17535,NO,-0.8,410,1.32,33.29,30.91,34.08,399.1,400,30.11,31.92,61.75,299.2,10,99.33
14:57:25,20200212,Derek,BNL17535,NO,-0.36,400,1.31,33.25,30.87,34.08,400,400,30.02,31.85,61.74,299.2,21,99.33
14:55:24,20200212,Derek,BNL17535,NO,-0.1,394,1.32,33.15,30.88,33.92,400.7,400.1,29.92,31.78,61.95,299.2,29,99.33
14:53:23,20200212,Derek,BNL17535,NO,0.44,381,1.34,33.15,30.91,33.93,401.8,400.1,29.8,31.72,61.83,299.2,50,99.32
14:51:22,20200212,Derek,BNL17535,NO,0.95,370,1.35,33.13,30.93,33.93,402.7,400,29.66,31.61,61.7,299.2,80,99.32
14:49:21,20200212,Derek,BNL17535,NO,1.4,360,1.37,33.1,30.94,33.93,403.7,400.1,29.49,31.48,61.56,299.2,120,99.32
14:47:19,20200212,Derek,BNL17535,NO,1.84,350,1.37,32.87,30.91,33.65,404.4,399.9,29.34,31.34,62.08,299.2,200,99.33
14:45:18,20200212,Derek,BNL17535,NO,2.06,346,1.4,32.65,30.95,33.38,404.8,399.9,29.19,31.23,62.61,299.2,299,99.33
14:43:17,20200212,Derek,BNL17535,NO,2.05,347,1.39,32.46,30.89,33.31,404.9,399.9,29.07,31.14,63.13,299.2,400,99.33
14:41:16,20200212,Derek,BNL17535,NO,2.12,345,1.41,31.9,30.93,32.6,405.1,400,28.96,31.04,64.93,299.2,601,99.33
14:39:15,20200212,Derek,BNL17535,NO,2.21,343,1.41,31.31,30.91,31.94,405.5,400.2,28.87,30.95,66.93,299.2,800,99.32
14:37:14,20200212,Derek,BNL17535,NO,2.19,342,1.43,30.76,30.93,31.26,405.5,400.2,28.8,30.87,68.89,299.2,1000,99.32
14:35:13,20200212,Derek,BNL17535,NO,2.15,343,1.43,30.14,30.89,30.5,405.3,400.1,28.75,30.8,71.22,299.2,1199,99.32
14:33:12,20200212,Derek,BNL17535,YES,2.32,338,1.4,29.33,30.75,29.62,405.4,399.9,28.72,30.69,74.38,299.2,1401,99.32
14:31:04,20200212,Derek,BNL17535,YES,2.58,326,1.45,28.47,30.89,28.31,406.1,400.2,28.73,30.59,77.88,299.2,1699,99.32
13:51:51,20200212,Derek,BNL17535,YES,3.54,302,1.89,29.97,31.96,30.03,404.9,400,27.42,28.92,67.5,499.8,1799,99.29
14:25:01,20200212,Derek,BNL17535,YES,2.92,304,1.54,28.06,31.21,27.12,406.5,399.9,28.79,30.48,79.46,299.2,1800,99.32
14:27:02,20200212,Derek,BNL17535,YES,3.25,293,1.46,27.68,30.87,26.98,407.1,400,28.78,30.34,80.91,299.2,1800,99.32
14:29:03,20200212,Derek,BNL17535,YES,2.87,313,1.45,28.01,30.87,27.65,406.5,400,28.76,30.49,79.76,299.2,1801,99.32
6:02:04,20200212,Mariano,BNL17536,NO,-1.37,884,1.56,32.29,31.13,32.86,398.4,400,29.96,30.04,61.46,499.2,1,99.33
6:00:03,20200212,Mariano,BNL17536,NO,-0.66,616,1.56,32.27,31.11,32.86,399.2,399.9,29.88,29.96,61.38,499.2,9,99.33
5:58:02,20200212,Mariano,BNL17536,NO,-0.17,426,1.57,32.27,31.11,32.86,399.9,400,29.76,29.91,61.29,499.2,20,99.33
5:56:01,20200212,Mariano,BNL17536,NO,0.2,363,1.57,32.26,31.09,32.86,400.4,400,29.64,29.87,61.23,499.2,29,99.33
5:54:00,20200212,Mariano,BNL17536,NO,1.05,291,1.57,32.26,31.09,32.86,401.3,399.9,29.51,29.83,61.13,499.3,50,99.33
5:51:59,20200212,Mariano,BNL17536,NO,1.78,271,1.57,32.26,31.1,32.86,402.3,400,29.38,29.84,61.16,499.3,81,99.33
5:49:58,20200212,Mariano,BNL17536,NO,2.77,261,1.56,32.24,31.06,32.86,403.5,399.9,29.25,29.9,61.35,499.3,120,99.34
5:47:57,20200212,Mariano,BNL17536,NO,4.14,242,1.55,32.22,31.06,32.86,405.4,400.1,29.16,29.99,61.64,499.3,200,99.33
5:45:56,20200212,Mariano,BNL17536,NO,5.1,243,1.53,32.19,31.04,32.86,406.5,399.9,29.07,30.1,61.95,499.3,301,99.33
5:43:55,20200212,Mariano,BNL17536,NO,5.99,247,1.5,31.98,30.93,32.67,407.9,400.2,28.98,30.18,62.87,499.2,401,99.33
5:41:54,20200212,Mariano,BNL17536,NO,7.13,251,1.48,31.82,30.96,32.56,409.4,400.2,28.92,30.37,63.83,499.3,600,99.33
5:39:53,20200212,Mariano,BNL17536,NO,7.75,262,1.47,31.45,30.99,31.93,410.3,400.2,28.84,30.55,65.56,499.3,801,99.33
5:37:52,20200212,Mariano,BNL17536,NO,8.48,271,1.47,31.41,31.05,31.93,411.1,400.1,28.8,30.79,66.24,499.3,1000,99.33
5:35:51,20200212,Mariano,BNL17536,NO,8.78,280,1.44,31.3,31.01,31.93,411.5,400,28.78,30.96,67.01,499.2,1200,99.33
5:33:50,20200212,Mariano,BNL17536,NO,9.17,282,1.4,30.77,30.87,31.42,411.9,399.9,28.78,31.03,69.24,499.2,1400,99.33
5:31:49,20200212,Mariano,BNL17536,NO,9.64,283,1.39,30.14,30.88,30.37,412.4,399.9,28.76,31.13,72,499.3,1701,99.33
5:25:46,20200212,Mariano,BNL17536,YES,10,283,1.41,29.82,30.97,29.57,413.6,400.5,28.69,31.19,73.46,499.3,1799,99.33
5:27:47,20200212,Mariano,BNL17536,YES,9.98,283,1.38,29.7,30.88,29.63,412.9,399.9,28.73,31.18,73.97,499.3,1799,99.33
5:29:48,20200212,Mariano,BNL17536,NO,9.84,283,1.38,29.75,30.84,29.77,412.9,400.1,28.76,31.17,73.71,499.3,1799,99.33
6:03:02,20200212,Mariano,BNL17536,YES,0.34,729,1.99,31.19,32.69,30.06,400,399.6,29.98,29.94,65.11,499.2,1799,99.34
4:57:40,20200212,Mariano,BNL17536,YES,6.86,227,1.87,30.75,31.68,31.01,400.2,391.3,26.79,28.41,63.35,498.8,1800,99.3
15:02:59,20200212,Andy,BNL17537,YES,-0.61,543,1.59,32.54,30.96,33.17,399.2,400.1,29.14,29.31,59.15,350.7,1,99.34
15:00:58,20200212,Andy,BNL17537,YES,-0.32,501,1.57,32.32,30.88,32.89,399.6,400.1,29.16,29.29,59.85,350.6,10,99.35
14:58:57,20200212,Andy,BNL17537,YES,-0.18,445,1.59,32.34,30.97,32.89,399.8,400.1,29.17,29.31,59.8,350.6,20,99.34
14:56:56,20200212,Andy,BNL17537,YES,-0.06,408,1.59,32.33,30.94,32.89,400.1,400.1,29.11,29.25,59.75,350.6,30,99.34
14:54:55,20200212,Andy,BNL17537,YES,-0.01,393,1.59,32.32,30.93,32.89,400.1,400.1,29.05,29.21,59.7,350.6,50,99.34
14:52:54,20200212,Andy,BNL17537,YES,0.17,350,1.59,32.29,30.9,32.89,400.4,400.1,29.01,29.19,59.75,350.6,79,99.33
14:50:53,20200212,Andy,BNL17537,YES,0.48,278,1.58,32.02,30.85,32.54,401,400.1,28.94,29.12,60.52,350.5,120,99.33
14:48:52,20200212,Andy,BNL17537,YES,0.75,261,1.61,32.02,30.96,32.54,401.5,400.1,28.86,29.12,60.49,350.6,199,99.33
14:46:51,20200212,Andy,BNL17537,YES,1.06,257,1.63,32,31.02,32.54,402,400.1,28.74,29.1,60.54,350.6,300,99.33
14:44:50,20200212,Andy,BNL17537,YES,1.53,246,1.62,31.92,30.97,32.54,403.1,400.2,28.6,29.07,60.74,350.6,400,99.33
14:42:49,20200212,Andy,BNL17537,YES,2.05,223,1.61,31.4,30.93,31.92,403.9,400.2,28.48,29.03,62.46,350.6,601,99.33
14:40:48,20200212,Andy,BNL17537,YES,2.33,222,1.61,30.89,30.93,31.25,404.2,400,28.38,29,64.23,350.6,800,99.33
14:38:47,20200212,Andy,BNL17537,YES,2.62,228,1.62,30.7,30.97,31.06,405,400.2,28.3,29.02,65,350.6,1000,99.33
14:36:46,20200212,Andy,BNL17537,YES,2.83,232,1.62,30.34,30.96,30.64,405.3,400.1,28.21,29.01,66.33,350.6,1200,99.33
14:34:45,20200212,Andy,BNL17537,YES,3.06,236,1.6,29.93,30.89,30.25,405.6,400,28.12,29,67.88,350.6,1401,99.33
14:32:44,20200212,Andy,BNL17537,YES,3.32,240,1.63,29.41,31.01,29.54,406.2,400.1,28.05,29.04,70.07,350.5,1700,99.33
14:26:41,20200212,Andy,BNL17537,YES,3.68,243,1.69,29.36,31.22,29.17,406.9,400.1,27.85,29.01,70.16,350.5,1799,99.33
14:28:42,20200212,Andy,BNL17537,YES,3.64,240,1.65,29.14,31.06,29.11,406.8,400.1,27.9,29,71.05,350.5,1799,99.33
13:46:29,20200212,Andy,BNL17537,YES,5.25,314,1.72,30.61,31.37,31,400.1,392.8,26.53,29.07,65.43,500.1,1800,99.29
14:30:43,20200212,Andy,BNL17537,YES,3.55,238,1.64,29.12,31.04,29.11,406.5,400,27.96,29.02,71.17,350.6,1800,99.33
15:05:36,20200212,Andy,BNL17537,YES,0.59,443,1.73,27.02,31.3,25.34,400.8,400,29.31,28.78,79.74,350.6,1800,99.34
17:35:13,20200212,Bernie,BNL17539,NO,-1.82,432,1.19,32.8,31.12,33.11,397.9,400.1,32.47,33.78,67.11,400.3,-1,99.23
17:33:12,20200212,Bernie,BNL17539,NO,-0.99,414,1.2,32.83,31.12,33.23,398.9,399.8,32.42,33.71,66.84,400.3,10,99.23
17:31:11,20200212,Bernie,BNL17539,NO,-0.51,403,1.19,32.81,31.1,33.23,399.9,400.1,32.39,33.71,66.92,400.2,19,99.23
17:29:04,20200212,Bernie,BNL17539,NO,0.05,391,1.17,32.75,30.99,33.23,400.6,400,32.31,33.63,66.99,400.2,31,99.23
17:27:03,20200212,Bernie,BNL17539,NO,0.79,375,1.14,32.52,30.81,33.1,401.7,400,32.29,33.53,67.65,400.2,50,99.23
17:25:02,20200212,Bernie,BNL17539,NO,1.77,355,1.15,32.48,30.9,32.88,403.1,399.9,32.35,33.65,68.04,400.2,80,99.24
17:23:01,20200212,Bernie,BNL17539,NO,2.61,337,1.14,32.45,30.91,32.88,404.4,399.9,32.41,33.71,68.27,400.2,120,99.24
17:20:47,20200212,Bernie,BNL17539,NO,3.69,315,1.14,32.25,30.92,32.56,406,400,32.46,33.76,69.2,400.2,199,99.24
17:18:02,20200212,Bernie,BNL17539,NO,4.2,307,1.14,32.07,30.95,32.37,407,400.1,32.48,33.82,70.01,400.3,300,99.24
17:15:52,20200212,Bernie,BNL17539,NO,4.45,302,1.13,31.78,30.9,32.02,407.2,399.9,32.53,33.86,71.25,400.2,400,99.24
17:13:51,20200212,Bernie,BNL17539,NO,5.03,294,1.13,31.44,30.96,31.55,407.9,399.8,32.57,33.95,72.83,400.2,600,99.24
17:11:50,20200212,Bernie,BNL17539,NO,4.96,298,1.12,31.16,30.94,31.27,408.1,400.1,32.64,34.04,74.18,400.3,801,99.24
17:35:25,20200212,Bernie,BNL17539,YES,-1.66,428,1.27,32.8,31.44,33.11,398,399.9,32.47,33.84,67.21,400.2,840,99.23
17:09:43,20200212,Bernie,BNL17539,NO,5.26,292,1.08,30.5,30.8,30.59,408.5,400,32.76,34.11,77.23,400.2,1000,99.25
17:07:33,20200212,Bernie,BNL17539,NO,5.32,296,1.06,29.9,30.79,29.73,408.5,399.9,32.9,34.28,80.32,400.2,1201,99.25
17:05:28,20200212,Bernie,BNL17539,NO,5.35,300,1.04,29.38,30.79,28.98,408.6,400,32.99,34.42,83.1,400.1,1399,99.25
17:03:20,20200212,Bernie,BNL17539,NO,5.5,288,1.07,28.61,30.87,27.73,408.7,399.9,33.04,34.38,86.79,400.2,1701,99.25
16:37:09,20200212,Bernie,BNL17539,YES,6.59,287,1.03,27.73,30.58,26.47,410.2,399.7,32.41,33.95,90.31,400.3,1800,99.29
16:57:14,20200212,Bernie,BNL17539,YES,5.74,268,1.16,28.6,31.2,27.37,409.2,400.1,33.03,34.31,86.65,400.2,1800,99.26
16:59:15,20200212,Bernie,BNL17539,YES,5.71,272,1.11,28.34,30.99,27.18,409,399.9,33.02,34.28,87.88,400.2,1800,99.26
17:01:16,20200212,Bernie,BNL17539,YES,5.68,276,1.08,28.29,30.9,27.18,408.8,399.8,33.02,34.29,88.18,400.2,1800,99.26
12:41:41,20200212,Lindsey,BNL17540,NO,-1.61,407.52,1.1,31.72,31,32.23,399.3,400.1,32.29,34.21,72.52,600.02,0,99.4
12:40:41,20200212,Lindsey,BNL17540,NO,-0.95,401.03,1.1,31.74,31,32.26,400,400.1,32.19,34.22,72.45,600.01,10,99.41
12:39:40,20200212,Lindsey,BNL17540,NO,-0.25,394.93,1.1,31.76,31.01,32.29,400.6,400,32.22,34.27,72.45,600.02,20,99.4
12:38:40,20200212,Lindsey,BNL17540,NO,0.36,389.99,1.1,31.73,30.96,32.34,401.4,400.1,32.06,34.19,72.4,600.02,30,99.4
12:37:39,20200212,Lindsey,BNL17540,NO,1.55,380.52,1.1,31.77,31,32.37,402.6,400.1,32,34.21,72.27,600.02,50,99.41
12:36:39,20200212,Lindsey,BNL17540,NO,2.97,370.35,1.09,31.73,30.96,32.4,404,400.1,31.92,34.21,72.46,600.02,80,99.41
12:35:38,20200212,Lindsey,BNL17540,NO,5.01,355.16,1.1,31.77,31.01,32.41,406.2,400.2,31.96,34.27,72.44,600.02,125,99.41
12:34:38,20200212,Lindsey,BNL17540,NO,8.1,334.64,1.09,31.71,30.95,32.41,409.3,400.2,31.77,34.18,72.48,600.01,200,99.41
12:33:37,20200212,Lindsey,BNL17540,NO,11.4,313.07,1.1,31.76,31.01,32.4,412.6,400.1,31.73,34.23,72.41,600.02,300,99.41
12:32:37,20200212,Lindsey,BNL17540,NO,13.79,298.74,1.08,31.66,30.94,32.38,414.9,400.1,31.73,34.25,72.84,600.02,400,99.42
12:31:36,20200212,Lindsey,BNL17540,NO,16.94,281.53,1.1,31.66,31,32.37,418.1,400.1,31.57,34.23,72.78,600.02,600,99.41
12:30:36,20200212,Lindsey,BNL17540,NO,18.24,277.22,1.09,31.57,30.96,32.35,419.4,400.1,31.5,34.23,73.19,600.02,800,99.41
12:29:35,20200212,Lindsey,BNL17540,NO,18.97,278.77,1.12,31.55,31,32.34,420.2,400,31.1,34.05,72.87,600.03,1000,99.41
12:28:35,20200212,Lindsey,BNL17540,NO,19.38,276.85,1.09,31.46,30.99,32.33,420.6,400,31.36,34.26,73.71,600.01,1200,99.42
12:27:34,20200212,Lindsey,BNL17540,NO,19.69,282.81,1.12,31.38,30.98,32.33,421,400,30.86,34.03,73.52,600.02,1400,99.41
12:26:34,20200212,Lindsey,BNL17540,NO,19.98,281.57,1.09,31.25,30.98,32.35,421.3,400,31.19,34.3,74.65,600.01,1700,99.41
12:24:33,20200212,Lindsey,BNL17540,YES,20.12,283.15,1.1,31.23,30.99,32.4,421.4,400,31.02,34.22,74.57,600.02,1800,99.42
12:25:33,20200212,Lindsey,BNL17540,NO,20.04,282.82,1.1,31.24,31,32.38,421.4,400,31.05,34.23,74.57,600.02,1800,99.41
12:43:07,20200212,Lindsey,BNL17540,YES,12.93,307.93,1.03,30.93,31.03,32.28,412.9,399,32.57,35.07,77.72,600,1800,99.4
18:29:48,20200212,Derek,BNL17541,NO,-2.8,451,1.37,33.74,31.9,34.35,397.1,400,32.85,34.08,64.19,499.7,1,99.16
18:27:47,20200212,Derek,BNL17541,NO,-1.84,428,1.34,33.47,31.85,33.88,398.3,400,32.92,34.21,65.39,499.7,9,99.16
18:25:46,20200212,Derek,BNL17541,NO,-1.05,409,1.37,33.56,32.03,33.88,399.5,400.1,32.88,34.39,65.4,499.8,20,99.16
18:23:45,20200212,Derek,BNL17541,NO,-0.46,398,1.38,33.62,32.1,33.88,400.2,400,32.77,34.54,65.48,499.7,29,99.16
18:21:44,20200212,Derek,BNL17541,NO,0.71,382,1.37,33.65,32.08,33.89,401.7,400,32.55,34.56,65.41,499.7,50,99.17
18:19:29,20200212,Derek,BNL17541,NO,2.15,367,1.38,33.91,32.15,34.22,403.6,400,32.29,34.69,64.71,499.7,81,99.17
18:17:28,20200212,Derek,BNL17541,NO,3.78,356,1.34,34.14,32.08,34.7,405.7,400,32.08,34.86,64.2,499.7,119,99.18
18:15:17,20200212,Derek,BNL17541,NO,6.57,339,1.29,34.1,31.99,34.7,409.2,400.1,31.96,35.08,64.76,499.7,199,99.18
18:13:16,20200212,Derek,BNL17541,NO,9.15,327,1.28,34.21,32.04,34.9,412.5,400.1,31.86,35.32,64.81,499.7,301,99.18
18:11:15,20200212,Derek,BNL17541,NO,10.9,321,1.25,34.12,31.98,34.9,414.7,400.1,31.85,35.52,65.48,499.7,400,99.18
18:09:14,20200212,Derek,BNL17541,NO,13.1,311,1.21,33.74,31.86,34.58,417.5,400.2,31.87,35.6,67.06,499.7,601,99.18
18:06:57,20200212,Derek,BNL17541,NO,14.3,308,1.18,33.1,31.87,33.65,418.9,400.1,32.02,35.84,69.97,499.7,800,99.18
18:04:56,20200212,Derek,BNL17541,NO,15.2,305,1.19,32.7,31.94,33.07,419.8,400,32.1,36.01,71.9,499.7,1000,99.19
18:02:50,20200212,Derek,BNL17541,NO,15.6,305,1.17,32.47,31.95,32.91,420.4,400,32.19,36.17,73.15,499.7,1200,99.19
18:00:49,20200212,Derek,BNL17541,NO,15.9,305,1.13,31.88,31.79,32.36,420.7,400,32.3,36.2,75.75,499.7,1399,99.19
17:58:48,20200212,Derek,BNL17541,YES,16.9,297,1.13,30.98,31.83,31.05,422.1,400.2,32.42,36.25,79.78,499.7,1701,99.19
17:54:46,20200212,Derek,BNL17541,YES,18.1,281,1.19,30.41,32.05,29.78,423.3,400,32.61,36.3,82.58,499.8,1799,99.19
18:32:29,20200212,Derek,BNL17541,YES,5.86,154,1.63,29.54,32.66,27.56,407,399.6,32.78,33.56,80.19,499.7,1799,99.15
17:31:49,20200212,Derek,BNL17541,YES,16.1,270,1.22,30.36,31.92,29.92,420.6,400,32.61,35.66,81.37,499.7,1800,99.21
17:52:45,20200212,Derek,BNL17541,YES,17.7,283,1.21,30.51,32.14,29.76,422.7,399.9,32.58,36.33,82.14,499.7,1800,99.19
17:56:47,20200212,Derek,BNL17541,YES,18.1,281,1.15,30.31,31.88,29.78,423.2,400,32.57,36.16,82.69,499.7,1801,99.19
9:14:30,20200212,Mariano,BNL17542,NO,-2.01,476,4.35,31.77,31.01,32.04,398.3,400.1,0.08,1.68,3.54,499.8,2,99.18
9:12:29,20200212,Mariano,BNL17542,NO,-1.22,427,4.33,31.78,31.02,32.04,399.2,399.9,0.08,1.93,4.06,499.8,10,99.19
9:10:28,20200212,Mariano,BNL17542,NO,-0.57,396,4.33,31.81,31.11,32.04,400.1,400,0.08,2.1,4.42,499.8,20,99.18
9:08:27,20200212,Mariano,BNL17542,NO,-0.1,376,4.32,31.93,31.15,32.2,400.6,399.8,0.08,2.32,4.84,499.7,30,99.19
9:06:26,20200212,Mariano,BNL17542,NO,0.62,352,4.29,32.02,31.11,32.35,401.5,399.7,0.08,2.51,5.21,499.8,49,99.19
9:04:03,20200212,Mariano,BNL17542,NO,1.77,321,4.25,32.02,31.09,32.35,403.4,400.2,0.09,2.86,5.93,499.7,81,99.19
9:02:02,20200212,Mariano,BNL17542,NO,3.2,300,4.19,32.1,31.14,32.36,405.3,400.1,0.09,3.58,7.4,499.7,120,99.19
9:00:01,20200212,Mariano,BNL17542,NO,5.49,290,4.04,32.25,31.12,32.51,408.6,400,0.09,5.09,10.43,499.7,200,99.19
8:57:56,20200212,Mariano,BNL17542,NO,7.71,289,3.85,32.25,30.99,32.51,412.1,400.3,0.09,6.59,13.51,499.7,299,99.19
8:55:42,20200212,Mariano,BNL17542,NO,9.27,284,3.76,32.18,30.91,32.51,414,400,0.09,7.31,15.04,499.7,400,99.19
8:53:41,20200212,Mariano,BNL17542,NO,10.7,277,3.73,31.94,30.94,32.23,416,400,0.09,7.75,16.16,499.8,600,99.2
8:51:40,20200212,Mariano,BNL17542,NO,11.6,274,3.68,31.52,30.87,31.73,417.2,400,0.1,8.01,17.09,499.8,800,99.2
8:49:39,20200212,Mariano,BNL17542,NO,12.2,272,3.66,31.27,30.87,31.41,417.8,399.9,0.1,8.2,17.74,499.7,1000,99.2
8:47:26,20200212,Mariano,BNL17542,NO,12.7,274,3.64,31.13,30.96,31.1,418.8,400.1,0.1,8.65,18.88,499.8,1201,99.2
8:45:25,20200212,Mariano,BNL17542,YES,13.6,276,3.6,31.04,31.05,30.91,420.1,400.1,0.1,9.29,20.39,499.8,1400,99.2
8:43:24,20200212,Mariano,BNL17542,YES,14.3,280,3.56,30.92,31.16,30.71,421.4,400.3,0.11,9.98,22.04,499.8,1700,99.21
8:39:21,20200212,Mariano,BNL17542,YES,15.1,284,3.47,30.9,31.08,30.71,422.4,400,0.11,10.68,23.6,499.8,1799,99.21
8:37:20,20200212,Mariano,BNL17542,YES,14.9,282,3.5,30.87,31.09,30.71,422.2,400.1,0.11,10.45,23.15,499.8,1800,99.21
8:41:23,20200212,Mariano,BNL17542,YES,14.8,284,3.5,30.92,31.12,30.71,421.8,399.8,0.11,10.53,23.25,499.8,1800,99.21
9:16:45,20200212,Mariano,BNL17542,YES,4.77,183,4.35,28.75,31.19,27.18,406.3,399.7,0.07,2.16,5.39,499.8,1800,99.18
8:21:17,20200212,Mariano,BNL17542,YES,15.9,278,3.47,30.9,31.02,30.76,423.5,400.2,0.18,10.59,23.52,499.8,1801,99.22
18:29:42,20200212,Andy,BNL17543,NO,-1.59,452,1.32,32.43,31.02,32.93,397.8,400.1,31.27,32.23,65.3,350.7,0,99.15
18:27:41,20200212,Andy,BNL17543,NO,-0.99,433,1.28,32.18,30.9,32.65,398.8,400.1,31.46,32.31,66.42,350.6,10,99.16
18:25:40,20200212,Andy,BNL17543,NO,-0.58,415,1.26,32.14,30.88,32.65,399.4,400,31.6,32.44,66.82,350.6,20,99.17
18:23:39,20200212,Andy,BNL17543,NO,-0.09,396,1.23,31.63,30.78,32.09,400.3,400.1,31.72,32.52,68.99,350.7,31,99.17
18:21:28,20200212,Andy,BNL17543,NO,0.46,372,1.27,31.38,30.97,31.48,401.2,400.1,31.77,32.56,70.06,350.7,50,99.16
18:19:27,20200212,Andy,BNL17543,NO,1.1,345,1.31,31.41,31.11,31.48,402.3,400,31.7,32.55,69.89,350.7,79,99.16
18:17:26,20200212,Andy,BNL17543,NO,1.71,321,1.34,31.54,31.16,31.68,403.2,400,31.53,32.42,69.13,350.6,119,99.17
18:15:25,20200212,Andy,BNL17543,NO,2.38,294,1.34,31.32,31.1,31.44,404.5,400,31.35,32.25,69.61,350.6,199,99.18
18:13:24,20200212,Andy,BNL17543,NO,2.65,286,1.34,31.25,31.04,31.44,405,400.1,31.16,32.08,69.52,350.7,299,99.18
18:11:23,20200212,Andy,BNL17543,NO,2.87,277,1.33,31.02,30.93,31.25,405.4,400.1,31.01,31.93,70.1,350.7,399,99.18
18:09:22,20200212,Andy,BNL17543,NO,3.11,269,1.34,30.57,30.96,30.71,405.9,400.2,30.9,31.84,71.73,350.7,600,99.19
18:29:53,20200212,Andy,BNL17543,YES,-1.45,445,1.38,32.44,31.27,32.93,397.8,399.8,31.26,32.26,65.33,350.6,651,99.15
18:07:21,20200212,Andy,BNL17543,NO,3.23,266,1.35,30.2,30.99,30.28,405.9,400,30.87,31.82,73.25,350.6,800,99.19
18:05:20,20200212,Andy,BNL17543,NO,3.31,264,1.34,29.84,30.93,29.93,406.2,400.1,30.86,31.82,74.76,350.6,1000,99.19
18:03:19,20200212,Andy,BNL17543,NO,3.27,270,1.33,29.44,30.94,29.48,406.1,400.1,30.93,31.92,76.74,350.6,1200,99.19
18:01:18,20200212,Andy,BNL17543,NO,3.21,276,1.29,28.79,30.83,28.78,405.9,400,31.05,32.03,80,350.6,1399,99.19
17:59:16,20200212,Andy,BNL17543,YES,3.38,256,1.3,27.96,30.9,27.62,406.3,400.1,31.17,32.06,84.01,350.6,1700,99.2
17:33:03,20200212,Andy,BNL17543,YES,3.66,131,1.34,26.94,31.06,26.11,400.2,395.7,31.74,32.1,89.31,500.3,1800,99.21
17:57:15,20200212,Andy,BNL17543,YES,3.4,237,1.32,27.62,30.96,27.16,406.1,399.9,31.28,32.08,85.72,350.6,1800,99.2
