record,time,date,SampleID,Remove,A,gsw,Ci,VPDleaf,Tair,Tleaf,CO2r,CO2s,H2Or,H2Os,RHs,flow,Qin,Patm
12,09:12:23,20230921,BNL23122,NO,6.48,71.9,266,1.08,29.51,28.56,428.04,419.87,27.484,28.4,68.57,500,375,99.97
13,09:13:24,20230921,BNL23122,NO,5.45,68.6,284,1.02,29.47,28.24,426.77,419.87,27.453,28.277,68.4,500.1,249,99.98
14,09:14:25,20230921,BNL23122,NO,4.58,65,299,0.98,29.44,28.01,425.77,419.95,27.417,28.167,68.25,500,179,99.99
15,09:15:26,20230921,BNL23122,NO,3.5,61,321,0.957,29.43,27.86,424.45,419.95,27.38,28.07,68.09,500,124,100
16,09:16:27,20230921,BNL23122,NO,2.91,56.5,330,0.95,29.42,27.79,423.49,419.72,27.347,27.982,67.92,500,100,100
17,09:17:28,20230921,BNL23122,NO,2.03,51,349,0.944,29.41,27.72,422.74,420.05,27.311,27.881,67.72,500,75,100
18,09:18:29,20230921,BNL23122,NO,1.4,45.8,364,0.946,29.41,27.7,422.06,420.16,27.293,27.807,67.54,500,60,100
19,09:19:30,20230921,BNL23122,NO,1.13,40.1,368,0.951,29.41,27.68,421.6,420.05,27.264,27.717,67.35,500,49,100
20,09:20:31,20230921,BNL23122,NO,0.3,35.1,400,0.952,29.4,27.64,420.56,420.03,27.232,27.63,67.14,500,29,100
21,09:21:32,20230921,BNL23122,NO,-0.248,30.4,427,0.954,29.4,27.62,420.01,420.16,27.213,27.558,66.99,500,21,100
22,09:22:33,20230921,BNL23122,NO,-0.998,26.6,474,0.946,29.41,27.56,419.03,420.1,27.213,27.514,66.83,500.1,1,100.1
23,09:23:59,20230921,BNL23122,YES,2.77,27.3,246,1.91,29.51,31.7,423.7,420.1,27.212,27.836,67.24,500,1999,100.1
1,12:40:41,20230921,BNL23123,YES,6.37,44.2,176,2.1,32.27,34.33,428.13,420,32.377,33.485,68.99,500.1,1799,99.87
2,12:41:58,20230921,BNL23123,YES,6.19,43.1,176,2.21,32.26,34.72,427.78,419.86,32.449,33.587,69.22,500.1,1999,99.86
3,12:42:59,20230921,BNL23123,YES,6.25,42.8,172,2.2,32.26,34.72,427.84,419.85,32.488,33.618,69.26,500.1,2000,99.86
4,12:44:00,20230921,BNL23123,NO,6.13,47.5,201,1.92,32.28,33.76,427.9,420.06,32.519,33.606,69.19,500,2000,99.86
5,12:45:01,20230921,BNL23123,NO,5.99,45.4,197,1.85,32.27,33.52,427.81,420.18,32.544,33.549,69.09,500.1,1801,99.85
6,12:46:03,20230921,BNL23123,NO,5.84,43.5,193,1.76,32.25,33.16,427.5,420.1,32.563,33.475,69.01,500,1500,99.85
7,12:47:04,20230921,BNL23123,NO,5.89,40.3,175,1.68,32.23,32.86,427.49,420.08,32.588,33.396,68.94,500.1,1252,99.85
8,12:48:05,20230921,BNL23123,NO,5.71,38.2,170,1.58,32.19,32.49,427.22,420.06,32.583,33.305,68.88,500.1,1000,99.85
9,12:49:06,20230921,BNL23123,NO,5.24,35.8,176,1.5,32.17,32.15,426.59,420.02,32.563,33.206,68.78,500.1,750,99.85
10,12:50:07,20230921,BNL23123,NO,4.96,33.3,172,1.44,32.14,31.9,426.24,420.03,32.527,33.102,68.68,500,601,99.84
11,12:51:08,20230921,BNL23123,NO,4.59,31.1,175,1.4,32.11,31.71,425.73,419.99,32.463,32.986,68.54,500,500,99.84
12,12:52:09,20230921,BNL23123,NO,4.17,28.9,181,1.36,32.08,31.51,425.18,419.97,32.409,32.881,68.42,500,376,99.84
13,12:53:10,20230921,BNL23123,NO,3.57,26.5,196,1.32,32.07,31.32,424.48,420.02,32.374,32.794,68.3,500,250,99.84
14,12:54:11,20230921,BNL23123,NO,2.68,24,234,1.3,32.05,31.19,423.52,420.14,32.319,32.693,68.16,500.1,180,99.84
15,12:55:12,20230921,BNL23123,NO,2.07,21.9,260,1.28,32.04,31.1,422.59,419.96,32.258,32.594,68,500,125,99.84
16,12:56:13,20230921,BNL23123,NO,1.49,20.1,293,1.23,32.02,30.85,421.97,420.05,32.201,32.498,67.87,500,100,99.84
17,12:57:14,20230921,BNL23123,NO,0.949,18.4,330,1.22,32.01,30.8,421.4,420.14,32.147,32.418,67.73,500,74,99.84
18,12:58:15,20230921,BNL23123,NO,0.568,16.7,357,1.22,32.01,30.76,420.76,419.97,32.093,32.338,67.58,500,61,99.83
19,12:59:16,20230921,BNL23123,NO,0.23,15,387,1.22,32,30.72,420.25,419.88,32.05,32.271,67.46,500.1,49,99.83
20,13:00:17,20230921,BNL23123,NO,-0.491,13.4,470,1.21,32,30.69,419.36,419.86,32.039,32.234,67.39,500,31,99.83
21,13:01:18,20230921,BNL23123,NO,-1.02,12,547,1.21,32,30.68,418.78,419.93,32.041,32.216,67.34,500,21,99.83
22,13:02:19,20230921,BNL23123,NO,-2.31,11.7,726,1.19,32.01,30.6,417.67,420.37,32.043,32.211,67.3,500.1,1,99.83
23,13:03:47,20230921,BNL23123,YES,1.1,13.7,278,2.16,32.1,34.16,421.62,420.14,32.047,32.406,67.36,500.1,1999,99.83
1,09:53:49,20231018,BNL23043,YES,9.33,74.3,208,1.29,30.25,31.03,431.6,419.91,31.145,32.271,74.68,499.7,1800,100.1
2,10:09:24,20231018,BNL23043,YES,10.4,94,232,1.2,30.35,31.3,433.03,420.02,32.487,33.81,77.83,499.7,1999,100.1
3,10:10:25,20231018,BNL23043,YES,10.4,94.9,233,1.21,30.37,31.34,433.03,419.96,32.499,33.843,77.84,499.7,1999,100.1
4,10:11:26,20231018,BNL23043,NO,10.4,95.3,234,1.22,30.38,31.36,433.09,420.01,32.502,33.857,77.8,499.7,1999,100.1
5,10:12:27,20231018,BNL23043,NO,10.3,92.7,231,1.2,30.39,31.26,433.13,420.16,32.5,33.798,77.63,499.7,1800,100.1
6,10:13:28,20231018,BNL23043,NO,10.2,88.3,224,1.15,30.37,31.05,432.8,420.05,32.497,33.689,77.46,499.7,1501,100.1
7,10:14:29,20231018,BNL23043,NO,10,83.9,219,1.11,30.35,30.85,432.66,420.17,32.487,33.581,77.3,499.7,1251,100.1
8,10:15:30,20231018,BNL23043,NO,9.68,79.2,214,1.07,30.32,30.63,431.96,419.91,32.483,33.475,77.21,499.7,1001,100.1
9,10:16:31,20231018,BNL23043,NO,9.11,74.6,215,1.03,30.29,30.43,431.26,419.94,32.473,33.374,77.1,499.7,749,100.1
10,10:17:32,20231018,BNL23043,NO,8.6,70.9,217,0.995,30.25,30.27,430.78,420.1,32.479,33.309,77.09,499.8,600,100.1
11,10:18:33,20231018,BNL23043,NO,8.02,68.6,224,0.97,30.23,30.16,429.91,419.94,32.499,33.283,77.14,499.8,501,100.1
12,10:19:34,20231018,BNL23043,NO,6.97,65.7,242,0.943,30.21,30.04,428.57,419.89,32.527,33.257,77.19,499.8,375,100.1
13,10:20:35,20231018,BNL23043,NO,5.22,63.3,280,0.917,30.19,29.93,426.56,420,32.559,33.244,77.25,499.7,249,100.1
14,10:21:36,20231018,BNL23043,NO,3.93,61.2,310,0.897,30.17,29.85,425.05,420.05,32.608,33.256,77.35,499.8,180,100.1
15,10:22:37,20231018,BNL23043,NO,2.54,59.9,346,0.881,30.15,29.8,423.36,420.04,32.662,33.285,77.48,499.7,125,100.1
16,10:23:38,20231018,BNL23043,NO,1.81,57.8,364,0.866,30.14,29.75,422.46,420.04,32.731,33.322,77.64,499.7,99,100.1
17,10:24:39,20231018,BNL23043,NO,1.04,57.6,385,0.856,30.14,29.73,421.51,420.02,32.79,33.372,77.75,499.7,75,100.1
18,10:25:40,20231018,BNL23043,NO,0.536,55.7,399,0.851,30.14,29.72,421.01,420.12,32.844,33.405,77.83,499.7,60,100.1
19,10:26:41,20231018,BNL23043,NO,0.135,54.2,410,0.844,30.14,29.72,420.51,420.11,32.928,33.469,77.98,499.7,49,100.1
20,10:27:42,20231018,BNL23043,NO,-0.547,52.3,431,0.835,30.13,29.7,419.7,420.13,32.998,33.515,78.1,499.7,30,100.1
21,10:28:43,20231018,BNL23043,NO,-1.06,50.8,448,0.826,30.13,29.69,419.16,420.21,33.07,33.567,78.23,499.8,20,100.1
22,10:29:44,20231018,BNL23043,NO,-1.88,50.7,474,0.815,30.13,29.67,418.18,420.22,33.132,33.621,78.37,499.7,1,100.1
23,10:31:00,20231018,BNL23043,YES,8.55,82.1,242,1.09,30.23,31.04,429.8,419.08,33.207,34.26,79.42,499.7,1999,100.1
1,09:26:48,20231018,BNL23042,YES,6.14,57.5,235,2,29.03,31.78,427.91,419.96,25.792,27.159,67.26,500,1800,99.97
2,09:29:05,20231018,BNL23042,YES,6.28,61.5,242,2.05,29.12,32.09,428.07,419.89,26.026,27.52,67.94,500.1,1999,99.98
3,09:30:06,20231018,BNL23042,YES,6.29,62.7,245,2.04,29.13,32.11,428.32,420.12,26.113,27.632,68.18,500,1999,99.98
4,09:31:07,20231018,BNL23042,NO,6.25,63,247,2.05,29.14,32.16,428.22,420.05,26.189,27.718,68.35,500,1999,99.97
5,09:32:08,20231018,BNL23042,NO,6.49,63.1,242,1.98,29.14,31.91,428.48,420.06,26.248,27.73,68.37,500,1801,99.97
6,09:33:09,20231018,BNL23042,NO,6.31,62.1,244,1.87,29.14,31.51,428.3,420.12,26.315,27.697,68.31,500,1501,99.97
7,09:34:10,20231018,BNL23042,NO,6.36,61.7,242,1.77,29.12,31.11,428.16,419.97,26.386,27.681,68.34,500,1251,99.97
8,09:35:11,20231018,BNL23042,NO,6.3,61,243,1.66,29.09,30.66,428.16,420.08,26.451,27.651,68.36,500,1000,99.97
9,09:36:12,20231018,BNL23042,NO,6.16,59.2,242,1.56,29.07,30.23,427.98,420.11,26.505,27.598,68.33,500,751,99.97
10,09:37:13,20231018,BNL23042,NO,5.98,58.8,246,1.49,29.04,29.93,427.58,419.96,26.513,27.55,68.31,500.1,600,99.97
11,09:38:14,20231018,BNL23042,NO,5.75,57.4,249,1.44,29.02,29.71,427.43,420.11,26.516,27.498,68.27,500.1,500,99.97
12,09:39:24,20231018,BNL23042,NO,5.41,55.1,253,1.38,28.99,29.45,427.21,420.32,26.533,27.438,68.22,500.1,376,99.96
13,09:40:25,20231018,BNL23042,NO,4.68,53.2,269,1.33,28.98,29.22,425.73,419.75,26.56,27.402,68.2,500,250,99.97
14,09:41:26,20231018,BNL23042,NO,3.96,51.3,287,1.3,28.96,29.07,424.75,419.66,26.587,27.379,68.2,500,180,99.97
15,09:42:27,20231018,BNL23042,NO,2.9,49.7,318,1.28,28.95,28.95,423.92,420.12,26.609,27.362,68.2,500,125,99.96
16,09:43:28,20231018,BNL23042,NO,2.4,47.8,330,1.26,28.94,28.88,423,419.81,26.636,27.351,68.23,500,99,99.96
17,09:44:29,20231018,BNL23042,NO,1.8,45.3,348,1.25,28.93,28.82,422.49,420.05,26.674,27.346,68.25,500,75,99.96
18,09:45:30,20231018,BNL23042,NO,1.33,42.9,362,1.24,28.92,28.78,421.91,420.04,26.72,27.351,68.28,500,59,99.96
19,09:46:31,20231018,BNL23042,NO,1.19,40.5,364,1.23,28.92,28.76,421.53,419.84,26.774,27.368,68.34,500,49,99.96
20,09:47:32,20231018,BNL23042,NO,0.417,38.3,394,1.22,28.92,28.74,420.67,419.93,26.826,27.385,68.37,500,31,99.96
21,09:48:33,20231018,BNL23042,NO,0.127,36.7,406,1.22,28.92,28.73,420.34,419.96,26.862,27.396,68.41,500.1,21,99.96
22,09:49:34,20231018,BNL23042,NO,-0.811,35.4,449,1.2,28.93,28.63,419.32,420.08,26.899,27.406,68.41,500,1,99.96
23,09:50:36,20231018,BNL23042,YES,3.59,39.1,261,1.88,29,31.58,424.43,419.75,26.952,27.832,69.19,500,1998,99.96
1,09:26:08,20231019,BNL23047,YES,5.81,60.5,256,1.33,29.85,30.33,427.27,419.88,29.131,30.082,71.31,499.8,1799,100.1
2,10:03:53,20231019,BNL23047,YES,8.97,135,302,1.25,30.02,30.7,431.48,419.87,29.818,31.767,74.54,499.8,1999,100.1
3,10:04:54,20231019,BNL23047,YES,9.04,137,302,1.25,30.04,30.71,431.7,419.98,29.851,31.824,74.62,499.8,2000,100.1
4,10:05:55,20231019,BNL23047,NO,9.05,138,304,1.25,30.04,30.73,431.67,419.94,29.891,31.882,74.73,499.7,1999,100.1
5,10:06:56,20231019,BNL23047,NO,8.99,136,303,1.22,30.04,30.61,431.7,420.07,29.93,31.845,74.65,499.7,1801,100.1
6,10:07:57,20231019,BNL23047,NO,8.8,131,301,1.17,30.02,30.37,431.23,419.9,29.984,31.756,74.51,499.8,1501,100.1
7,10:08:58,20231019,BNL23047,NO,8.54,126,301,1.13,30.01,30.16,431.05,420.08,30.032,31.671,74.4,499.7,1250,100.1
8,10:09:59,20231019,BNL23047,NO,8.11,120,301,1.08,29.98,29.93,430.35,419.96,30.09,31.587,74.3,499.7,1000,100.1
9,10:11:00,20231019,BNL23047,NO,7.39,113,306,1.03,29.95,29.7,429.5,420.04,30.148,31.507,74.23,499.7,750,100.1
10,10:12:01,20231019,BNL23047,NO,6.7,109,312,1,29.93,29.55,428.67,420.07,30.205,31.47,74.26,499.8,600,100.1
11,10:13:02,20231019,BNL23047,NO,6.06,105,319,0.973,29.9,29.42,427.84,420.05,30.268,31.459,74.33,499.8,501,100.1
12,10:14:03,20231019,BNL23047,NO,5.09,101,331,0.945,29.88,29.3,426.45,419.86,30.329,31.441,74.39,499.8,376,100.1
13,10:15:04,20231019,BNL23047,NO,3.69,97.3,352,0.919,29.86,29.18,424.92,420.03,30.383,31.426,74.41,499.7,250,100.1
14,10:16:05,20231019,BNL23047,NO,2.65,94.5,368,0.9,29.85,29.1,423.76,420.16,30.434,31.426,74.46,499.8,179,100.1
15,10:17:06,20231019,BNL23047,NO,1.67,91.6,384,0.889,29.85,29.06,422.41,419.99,30.485,31.435,74.51,499.7,125,100.1
16,10:18:07,20231019,BNL23047,NO,1.1,89.2,394,0.879,29.84,29.02,421.79,420.08,30.535,31.45,74.57,499.8,99,100.1
17,10:19:08,20231019,BNL23047,NO,0.704,86.2,401,0.869,29.83,28.99,421.23,420.01,30.586,31.461,74.64,499.7,75,100.1
18,10:20:09,20231019,BNL23047,NO,0.346,84.1,407,0.859,29.82,28.95,420.83,420.04,30.634,31.479,74.73,499.8,61,100.1
19,10:21:10,20231019,BNL23047,NO,0.0852,82.2,412,0.854,29.81,28.93,420.46,420,30.668,31.489,74.81,499.7,50,100.1
20,10:22:11,20231019,BNL23047,NO,-0.403,79.8,422,0.845,29.8,28.9,419.85,419.99,30.708,31.498,74.86,499.7,31,100.1
21,10:23:12,20231019,BNL23047,NO,-0.739,79.9,429,0.841,29.81,28.9,419.51,420.06,30.749,31.536,74.93,499.7,21,100.1
22,10:24:13,20231019,BNL23047,NO,-1.4,80,443,0.832,29.82,28.87,418.84,420.18,30.797,31.576,74.97,499.8,1,100.1
23,10:25:27,20231019,BNL23047,YES,6.43,117,321,1.13,29.92,30.47,427.36,418.98,30.858,32.393,76.43,499.7,1999,100.1
1,12:16:46,20231019,BNL23049,YES,14.3,289,326,1.19,32.67,33.09,438.87,420,35.168,38.933,78.43,499.7,1800,99.91
2,12:18:26,20231019,BNL23049,YES,14.5,302,328,1.21,32.72,33.28,439.14,419.97,35.251,39.247,78.86,499.7,1999,99.91
3,12:19:27,20231019,BNL23049,YES,14.5,303,329,1.21,32.74,33.33,439.14,419.94,35.323,39.345,78.97,499.7,1999,99.91
4,12:20:28,20231019,BNL23049,NO,14.5,304,329,1.21,32.73,33.33,439.12,419.94,35.376,39.392,79.08,499.7,1999,99.91
5,12:21:29,20231019,BNL23049,NO,14.3,294,328,1.19,32.73,33.21,438.96,420.09,35.461,39.282,78.87,499.7,1801,99.9
6,12:22:30,20231019,BNL23049,NO,14,277,326,1.15,32.71,33.01,438.44,420.12,35.561,39.075,78.53,499.7,1500,99.9
7,12:23:31,20231019,BNL23049,NO,13.6,261,323,1.11,32.7,32.82,437.58,419.9,35.691,38.912,78.26,499.7,1250,99.9
8,12:24:32,20231019,BNL23049,NO,13.1,245,321,1.07,32.68,32.62,436.88,419.88,35.819,38.744,78.02,499.7,1000,99.9
9,12:25:33,20231019,BNL23049,NO,12.3,228,322,1.04,32.66,32.44,435.76,419.87,35.957,38.608,77.83,499.7,750,99.9
10,12:26:34,20231019,BNL23049,NO,11.5,218,323,1.01,32.64,32.33,434.9,419.98,36.084,38.557,77.78,499.7,600,99.9
11,12:27:35,20231019,BNL23049,NO,10.8,209,326,0.989,32.62,32.23,433.81,419.87,36.193,38.523,77.8,499.7,500,99.9
12,12:28:36,20231019,BNL23049,NO,9.52,198,332,0.963,32.6,32.12,432.18,419.81,36.313,38.471,77.8,499.7,376,99.89
13,12:29:37,20231019,BNL23049,NO,7.37,187,348,0.931,32.56,31.96,429.72,420.01,36.397,38.373,77.78,499.7,250,99.89
14,12:30:38,20231019,BNL23049,NO,5.68,180,361,0.903,32.52,31.84,427.54,419.91,36.484,38.334,77.88,499.7,179,99.89
15,12:31:39,20231019,BNL23049,NO,3.93,177,377,0.887,32.5,31.79,425.47,419.96,36.562,38.346,77.98,499.7,125,99.89
16,12:32:40,20231019,BNL23049,NO,3.08,174,384,0.878,32.49,31.75,424.61,420.15,36.611,38.351,78.02,499.7,100,99.89
17,12:33:42,20231019,BNL23049,NO,2.16,170,393,0.871,32.49,31.73,423.15,419.81,36.671,38.363,78.05,499.7,76,99.89
18,12:34:43,20231019,BNL23049,NO,1.46,166,399,0.864,32.48,31.7,422.45,419.98,36.713,38.346,78.09,499.7,60,99.88
19,12:35:44,20231019,BNL23049,NO,0.937,163,405,0.859,32.46,31.66,421.9,420.08,36.714,38.309,78.08,499.7,50,99.88
20,12:36:45,20231019,BNL23049,NO,0.055,159,414,0.853,32.44,31.61,420.75,420,36.671,38.225,78.01,499.7,31,99.88
21,12:37:46,20231019,BNL23049,NO,-0.478,159,419,0.851,32.43,31.59,420.32,420.22,36.636,38.18,77.95,499.7,21,99.88
22,12:38:47,20231019,BNL23049,NO,-1.76,160,433,0.844,32.43,31.54,418.87,420.3,36.587,38.131,77.85,499.7,2,99.87
23,12:40:22,20231019,BNL23049,YES,10.4,267,345,1.08,32.51,32.95,432.63,418.76,36.491,39.67,80.6,499.7,2000,99.87
1,09:24:31,20231019,BNL23046,YES,12.2,114,234,1.7,29.77,31.27,435.32,419.74,26.555,28.814,68.47,500,1799,99.99
2,09:31:52,20231019,BNL23046,YES,12.6,125,243,1.72,29.83,31.67,436.26,420.02,27.114,29.611,70.17,500,1999,99.99
3,09:32:53,20231019,BNL23046,YES,12.7,126,243,1.72,29.84,31.69,436.25,419.87,27.187,29.709,70.36,500.1,1999,99.99
4,09:33:54,20231019,BNL23046,NO,12.9,127,242,1.72,29.85,31.72,436.4,419.8,27.249,29.785,70.51,500,1999,99.99
5,09:34:55,20231019,BNL23046,NO,12.7,125,242,1.67,29.85,31.49,436.33,420.04,27.304,29.723,70.36,500.1,1801,99.99
6,09:35:56,20231019,BNL23046,NO,12.7,120,237,1.58,29.84,31.12,436.28,420.13,27.375,29.588,70.1,500.1,1501,99.99
7,09:36:57,20231019,BNL23046,NO,12.4,116,235,1.5,29.81,30.75,435.63,419.86,27.473,29.495,69.98,500.1,1251,100
8,09:37:58,20231019,BNL23046,NO,12.2,112,232,1.41,29.79,30.37,435.21,419.75,27.566,29.408,69.87,500,1000,100
9,09:38:59,20231019,BNL23046,NO,11.5,108,238,1.32,29.76,29.97,434.83,420.34,27.658,29.319,69.76,500.1,751,100
10,09:40:01,20231019,BNL23046,NO,10.9,104,240,1.26,29.74,29.71,434.17,420.38,27.779,29.308,69.84,500.1,601,100
11,09:41:02,20231019,BNL23046,NO,10.2,102,250,1.21,29.71,29.52,432.78,419.96,27.872,29.319,69.97,500.1,500,100
12,09:42:03,20231019,BNL23046,NO,9.18,99.8,262,1.17,29.69,29.29,431.96,420.36,27.901,29.257,69.9,500.1,375,100
13,09:43:04,20231019,BNL23046,NO,6.96,96.8,295,1.13,29.68,29.1,429,420.1,27.913,29.186,69.8,500.1,250,100
14,09:44:05,20231019,BNL23046,NO,5.57,92.8,315,1.1,29.66,28.96,427.37,420.17,27.892,29.088,69.63,500,179,100
15,09:45:06,20231019,BNL23046,NO,3.69,87.4,344,1.09,29.64,28.85,425.07,420.17,27.884,28.996,69.48,500,125,100
16,09:46:07,20231019,BNL23046,NO,2.9,81.3,355,1.08,29.63,28.79,423.86,419.94,27.875,28.907,69.32,500.1,100,100
17,09:47:08,20231019,BNL23046,NO,2.05,76.3,369,1.08,29.62,28.74,422.89,420.01,27.875,28.842,69.19,500,75,100
18,09:48:09,20231019,BNL23046,NO,1.73,70.7,373,1.08,29.62,28.74,422.17,419.7,27.878,28.78,69.06,500.1,60,100
19,09:49:10,20231019,BNL23046,NO,1.02,65.6,387,1.09,29.62,28.72,421.62,420.03,27.878,28.718,68.91,500,49,100
20,09:50:11,20231019,BNL23046,NO,0.198,61.3,407,1.09,29.61,28.7,420.55,419.97,27.856,28.644,68.76,500,29,100
21,09:51:12,20231019,BNL23046,NO,-0.244,56.5,419,1.09,29.61,28.69,419.98,419.96,27.863,28.592,68.65,500,21,100
22,09:52:13,20231019,BNL23046,NO,-1.25,53.6,450,1.08,29.61,28.61,418.95,420.15,27.853,28.537,68.52,500.1,0,100
23,09:53:14,20231019,BNL23046,YES,6.17,62.7,250,1.67,29.68,31.26,427.77,419.83,27.893,29.13,69.65,500.1,1999,100
1,11:41:45,20231019,BNL23048,YES,5.32,56.3,257,1.62,30.92,33.11,427.14,420.28,33.623,34.704,77.2,500.1,1800,99.89
2,11:42:55,20231019,BNL23048,YES,5.38,56.7,256,1.71,30.99,33.51,426.77,419.82,33.753,34.905,77.35,500,1999,99.89
3,11:43:59,20231019,BNL23048,YES,5.37,56.9,256,1.74,31.05,33.69,426.98,420.01,33.923,35.102,77.5,500.1,1999,99.89
4,11:45:00,20231019,BNL23048,NO,5.46,57.9,256,1.79,31.12,33.91,427.02,419.93,34.035,35.269,77.57,500,1999,99.89
5,11:46:01,20231019,BNL23048,NO,5.51,58,256,1.78,31.18,33.87,427.36,420.22,34.062,35.287,77.32,500.1,1800,99.89
6,11:47:02,20231019,BNL23048,NO,5.51,56.6,252,1.7,31.2,33.56,426.97,419.85,34.061,35.202,77.04,500.1,1501,99.89
7,11:48:03,20231019,BNL23048,NO,5.51,52.7,241,1.61,31.18,33.19,426.78,419.74,34.04,35.048,76.82,500,1251,99.88
8,11:49:04,20231019,BNL23048,NO,5.21,49.2,240,1.49,31.14,32.74,426.73,420.09,34.021,34.896,76.63,500.1,1000,99.88
9,11:50:05,20231019,BNL23048,NO,5.13,45.6,230,1.39,31.1,32.31,426.48,420,33.988,34.741,76.46,500,751,99.88
10,11:51:06,20231019,BNL23048,NO,4.82,42.2,228,1.3,31.05,31.93,426.13,420.07,33.954,34.607,76.41,500.1,600,99.88
11,11:52:07,20231019,BNL23048,NO,4.63,40.2,227,1.23,31,31.64,425.87,420.06,33.926,34.515,76.42,500.1,501,99.88
12,11:53:08,20231019,BNL23048,NO,4.15,37.7,236,1.16,30.96,31.35,425.04,419.84,33.911,34.435,76.41,500.1,375,99.87
13,11:54:09,20231019,BNL23048,NO,3.58,36.1,253,1.1,30.93,31.07,424.51,420.01,33.881,34.353,76.37,500.1,249,99.87
14,11:55:19,20231019,BNL23048,NO,3.07,35.7,275,1.06,30.9,30.89,424.3,420.42,33.866,34.315,76.38,500,179,99.87
15,11:56:23,20231019,BNL23048,NO,2.44,35.9,304,1.03,30.9,30.78,422.95,419.83,33.83,34.272,76.32,500,124,99.87
16,11:57:24,20231019,BNL23048,NO,1.94,36,326,1.03,30.89,30.73,422.46,419.94,33.78,34.22,76.22,500,100,99.86
17,11:58:25,20231019,BNL23048,NO,1.42,36.3,350,1.02,30.88,30.67,421.97,420.07,33.695,34.136,76.06,500,75,99.86
18,11:59:26,20231019,BNL23048,NO,1.05,36.1,367,1.02,30.87,30.62,421.63,420.18,33.599,34.038,75.88,499.9,60,99.86
19,12:00:27,20231019,BNL23048,NO,0.786,35.2,377,1.01,30.87,30.57,421.32,420.19,33.52,33.946,75.71,500,49,99.86
20,12:01:28,20231019,BNL23048,NO,0.209,34.9,403,1.01,30.86,30.53,420.42,419.99,33.439,33.86,75.54,500.1,30,99.85
21,12:02:29,20231019,BNL23048,NO,-0.168,34,421,1.01,30.86,30.5,419.85,419.87,33.37,33.78,75.38,500.1,21,99.85
22,12:03:30,20231019,BNL23048,NO,-0.866,35.6,452,0.998,30.86,30.41,419.04,419.89,33.273,33.696,75.2,500.1,1,99.85
23,12:04:40,20231019,BNL23048,YES,3.76,45,274,1.68,30.94,33.13,424.56,419.66,33.2,34.103,75.75,500.1,1999,99.85
1,09:40:58,20231020,BNL23052,YES,3.9,36.4,240,1.29,31.27,32.39,425.34,420.41,35.349,35.91,78.36,499.7,1799,99.97
2,09:42:14,20231020,BNL23052,YES,3.8,36.9,246,1.35,31.3,32.6,424.99,420.17,35.351,35.944,78.31,499.7,2000,99.97
3,09:43:16,20231020,BNL23052,YES,3.77,37.5,250,1.35,31.31,32.6,424.8,420.01,35.333,35.936,78.23,499.8,1999,99.97
4,09:44:17,20231020,BNL23052,NO,3.7,36.6,249,1.35,31.31,32.62,424.77,420.07,35.344,35.935,78.23,499.7,1999,99.97
5,09:45:18,20231020,BNL23052,NO,3.6,34.4,243,1.32,31.31,32.48,424.43,419.87,35.361,35.903,78.15,499.7,1801,99.96
6,09:46:19,20231020,BNL23052,NO,3.63,32.6,233,1.25,31.31,32.23,424.49,419.92,35.371,35.858,78.08,499.7,1500,99.96
7,09:47:20,20231020,BNL23052,NO,3.57,30.1,222,1.19,31.29,31.98,424.53,420.06,35.375,35.803,78.03,499.7,1251,99.96
8,09:48:21,20231020,BNL23052,NO,3.55,27.3,205,1.12,31.26,31.7,424.34,419.92,35.378,35.745,78.05,499.7,1001,99.96
9,09:49:22,20231020,BNL23052,NO,3.43,23.7,181,1.05,31.22,31.42,424.19,419.94,35.395,35.693,78.11,499.7,750,99.96
10,09:50:23,20231020,BNL23052,NO,3.22,22.6,186,1,31.19,31.23,424.1,420.12,35.403,35.675,78.21,499.7,600,99.96
11,09:51:24,20231020,BNL23052,NO,3.11,20.8,174,0.967,31.15,31.07,423.71,419.86,35.403,35.644,78.29,499.7,501,99.96
12,09:52:25,20231020,BNL23052,NO,2.93,20.3,183,0.934,31.13,30.93,423.62,420,35.39,35.617,78.32,499.7,376,99.96
13,09:53:26,20231020,BNL23052,NO,2.64,18.4,184,0.897,31.11,30.78,423.13,419.88,35.387,35.585,78.35,499.7,250,99.96
14,09:54:27,20231020,BNL23052,NO,2.3,16.4,189,0.875,31.09,30.68,422.81,419.97,35.373,35.545,78.36,499.7,180,99.96
15,09:55:28,20231020,BNL23052,NO,1.8,17.5,250,0.859,31.08,30.6,422.14,419.9,35.344,35.525,78.37,499.7,125,99.96
16,09:56:29,20231020,BNL23052,NO,1.56,16.2,260,0.853,31.07,30.57,422.02,420.08,35.336,35.502,78.35,499.7,101,99.96
17,09:57:30,20231020,BNL23052,NO,1.2,15.2,288,0.849,31.07,30.54,421.53,420.02,35.315,35.47,78.29,499.7,76,99.96
18,09:58:31,20231020,BNL23052,NO,0.997,15,309,0.849,31.07,30.54,421.41,420.15,35.303,35.456,78.24,499.7,60,99.96
19,09:59:32,20231020,BNL23052,NO,0.785,14.2,326,0.848,31.07,30.53,421.01,420.01,35.305,35.45,78.24,499.7,49,99.96
20,10:00:33,20231020,BNL23052,NO,0.389,13.7,369,0.843,31.07,30.5,420.42,419.89,35.298,35.437,78.22,499.7,31,99.96
